ISIN,SYMBOL,SERIES,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,TOTTRDQTY,TOTTRDVAL,TIMESTAMP,TOTALTRADES,Unnamed: 13
INE040M01013,TREEHOUSE,,,,,,,,,,,,
INE228I01012,ASAHISONG,,,,,,,,,,,,
INE816B01019,FILATEX,,,,,,,,,,,,
INE650L01011,BROOKS,,,,,,,,,,,,
INE189I01024,NELCAST,,,,,,,,,,,,
INE184C01028,CIMMCO,,,,,,,,,,,,
INE778A01021,TECHIN,,,,,,,,,,,,
INE419M01019,TDPOWERSYS,,,,,,,,,,,,
INE155A01022,TATAMOTORS,,,,,,,,,,,,
IN9155A01020,TATAMTRDVR,,,,,,,,,,,,
INE219H01039,SRSLTD,,,,,,,,,,,,
INE901L01018,APLLTD,,,,,,,,,,,,
INE457L01011,PGEL,,,,,,,,,,,,
INE245A01021,TATAPOWER,,,,,,,,,,,,
INE007A01025,CRISIL,,,,,,,,,,,,
INE305C01011,PANAMAPET,,,,,,,,,,,,
INE257A01026,BHEL,,,,,,,,,,,,
INE023M01019,PRAKASHCON,,,,,,,,,,,,
INE120A01034,CARBORUNIV,,,,,,,,,,,,
INE440L01017,TIJARIA,,,,,,,,,,,,
INE846H01039,NCOPPER,,,,,,,,,,,,
INE912L01015,ONELIFECAP,,,,,,,,,,,,
INE420C01042,PAISALO,,,,,,,,,,,,
INE060J01017,FLEXITUFF,,,,,,,,,,,,
INE889I01011,TAKSHEEL,,,,,,,,,,,,
INE899L01014,MBSWITCH,,,,,,,,,,,,
INE590L01019,VASWANI,,,,,,,,,,,,
INE573I01011,HIRAFERRO,,,,,,,,,,,,
INF579M01019,IIFLNIFTY,,,,,,,,,,,,
INE479D01038,KRITI,,,,,,,,,,,,
INE316G01019,PANCHSHEEL,,,,,,,,,,,,
INE417C01014,PILANIINVS,,,,,,,,,,,,
INE908D01010,SHAKTIPUMP,,,,,,,,,,,,
INE152M01016,TRITURBINE,,,,,,,,,,,,
INE054A01027,VIPIND,,,,,,,,,,,,
INE337M01013,INDOTHAI,,,,,,,,,,,,
INE592I01029,METKORE,,,,,,,,,,,,
INE122M01019,ESSARSHPNG,,,,,,,,,,,,
INF397L01554,IDBIGOLD,,,,,,,,,,,,
INE955I01036,SEZAL,,,,,,,,,,,,
IN9175A01010,JISLDVREQS,,,,,,,,,,,,
INE417B01040,DSSL,,,,,,,,,,,,
INE205C01013,POLYMED,,,,,,,,,,,,
INE895B01021,RUPA,,,,,,,,,,,,
INE028B01011,SHARONBIO,,,,,,,,,,,,
INE904G01020,RASOYPR,,,,,,,,,,,,
INE806A01012,VIKASGLOB,,,,,,,,,,,,
INE702C01019,APLAPOLLO,,,,,,,,,,,,
INE879E01029,KANANIIND,,,,,,,,,,,,
INE360C01024,DPSCLTD,,,,,,,,,,,,
INE074H01012,SARTHAKIND,,,,,,,,,,,,
INE655B01011,BANARBEADS,,,,,,,,,,,,
INE840D01015,ALPINEHOU,,,,,,,,,,,,
INE672B01032,MUNJALAU,,,,,,,,,,,,
INE319B01014,BYKE,,,,,,,,,,,,
INE222F01011,VTMLTD,,,,,,,,,,,,
INE200F01017,DALMIAREF,,,,,,,,,,,,
INF090I01080,FTCPOF5YDV,,,,,,,,,,,,
INE480M01011,THOMASCOTT,,,,,,,,,,,,
INE225D01027,SYMPHONY,,,,,,,,,,,,
INE921B01025,DBSTOCKBRO,,,,,,,,,,,,
INE343D01010,JAIHINDPRO,,,,,,,,,,,,
INE083C01022,PLASTIBLEN,,,,,,,,,,,,
INE453B01029,COMPUSOFT,,,,,,,,,,,,
INE851C01014,NEOCORP,,,,,,,,,,,,
INE745G01035,MCX,,,,,,,,,,,,
INE743M01012,RHIM,,,,,,,,,,,,
INE842C01013,MINDACORP,,,,,,,,,,,,
INE839M01018,SCHNEIDER,,,,,,,,,,,,
INE875G01030,NDL,,,,,,,,,,,,
INE968G01033,PROVOGE,,,,,,,,,,,,
INF760K01BR1,CRMFGETF,,,,,,,,,,,,
INF247L01072,MGOLD,,,,,,,,,,,,
INE453M01018,NAGAROIL,,,,,,,,,,,,
INE472M01018,MTEDUCARE,,,,,,,,,,,,
INE095N01015,NBCC,,,,,,,,,,,,
INE051B01021,VAKRANGEE,,,,,,,,,,,,
INE750M01017,HEXATRADEX,,,,,,,,,,,,
INE760L01018,TBZ,,,,,,,,,,,,
INE050M01012,VSSL,,,,,,,,,,,,
INE873D01024,INDOCO,,,,,,,,,,,,
INE024L01027,GRAVITA,,,,,,,,,,,,
INE662C01015,CHROMATIC,,,,,,,,,,,,
INE665A01020,SWANENERGY,,,,,,,,,,,,
INE529F01019,SIGNET,,,,,,,,,,,,
INE247M01014,SPECIALITY,,,,,,,,,,,,
INE076H01025,EON,,,,,,,,,,,,
INE211C01037,ARVINDREM,,,,,,,,,,,,
INE488D01021,AVTNPL,,,,,,,,,,,,
INE704H01022,CINELINE,,,,,,,,,,,,
INE774I01031,RMMIL,,,,,,,,,,,,
INE225I01026,ZYLOG,,,,,,,,,,,,
INE213M01016,VKSPL,,,,,,,,,,,,
INE580B01029,GRUH,,,,,,,,,,,,
INE735M01018,SEPOWER,,,,,,,,,,,,
INE834M01019,RTNINDIA,,,,,,,,,,,,
INE436N01029,AMTL,,,,,,,,,,,,
INE031B01031,AJANTPHARM,,,,,,,,,,,,
INE309M01012,PREMIERPOL,,,,,,,,,,,,
INE222F01029,VTMLTD,,,,,,,,,,,,
INE653D01012,SAMINDUS,,,,,,,,,,,,
INE318C01014,SAYAJIHOTL,,,,,,,,,,,,
INE658D01011,SIMPLEXCAS,,,,,,,,,,,,
INE195N01013,PROZONINTU,,,,,,,,,,,,
INE161G01027,MORARJEE,,,,,,,,,,,,
INE026A01025,GSFC,,,,,,,,,,,,
INE602G01020,KITEX,,,,,,,,,,,,
INE040D01012,MAYURUNIQ,,,,,,,,,,,,
INE847C01020,ROSSELLIND,,,,,,,,,,,,
INE885A01032,AMARAJABAT,,,,,,,,,,,,
INE741L01018,DUCON,,,,,,,,,,,,
INE217G01027,PROSEED,,,,,,,,,,,,
INE460N01011,CINEMAXIN,,,,,,,,,,,,
INE105A01035,SUNCLAYLTD,,,,,,,,,,,,
INE098F01023,AMRUTANJAN,,,,,,,,,,,,
INE516K01024,GOENKA,,,,,,,,,,,,
INE725E01024,ORISSAMINE,,,,,,,,,,,,
INE032A01023,BOMDYEING,,,,,,,,,,,,
INE879E01037,KANANIIND,,,,,,,,,,,,
INE459B01018,TCPLTD,,,,,,,,,,,,
INE050A01025,BBTC,,,,,,,,,,,,
INE878I01014,BAFNAPHARM,,,,,,,,,,,,
INE301D01026,RUBYMILLS,,,,,,,,,,,,
INE849C01026,SHALPAINTS,,,,,,,,,,,,
INE840M01016,ZUARI,,,,,,,,,,,,
INE799L01016,TARAJEWELS,,,,,,,,,,,,
INE023M01027,SETUINFRA,,,,,,,,,,,,
INE899L01022,UJAAS,,,,,,,,,,,,
INE752H01013,CARERATING,,,,,,,,,,,,
INE785M01013,PCJEWELLER,,,,,,,,,,,,
INE121J01017,INDUSTOWER,,,,,,,,,,,,
INE861A01058,VISESHINFO,,,,,,,,,,,,
INE196B01016,SHIRPUR-G,,,,,,,,,,,,
INE144J01027,20MICRONS,,,,,,,,,,,,
INE774D01024,M&MFIN,,,,,,,,,,,,
INE665J01013,VMART,,,,,,,,,,,,
INE213M01024,VKSPL,,,,,,,,,,,,
INE533D01024,RAJRAYON,,,,,,,,,,,,
INE106I01010,ANKITMETAL,,,,,,,,,,,,
INE954E01012,MOHITIND,,,,,,,,,,,,
INE559B01023,NAKODA,,,,,,,,,,,,
INE904G01038,RASOYPR,,,,,,,,,,,,
INE607L01029,BILENERGY,,,,,,,,,,,,
INF204K014N5,NIF100BEES,,,,,,,,,,,,
INE612J01015,REPCOHOME,,,,,,,,,,,,
INF109K012R6,ICICINIFTY,,,,,,,,,,,,
INE268L01020,SPYL,,,,,,,,,,,,
INE603J01030,PIIND,,,,,,,,,,,,
INE047O01014,NIBL,,,,,,,,,,,,
INE542A01039,GSCLCEMENT,,,,,,,,,,,,
INE067D01015,VIMALOIL,,,,,,,,,,,,
INE370E01029,VIVIDHA,,,,,,,,,,,,
INE599M01018,JUSTDIAL,,,,,,,,,,,,
INE303D01014,NIVINFRA,,,,,,,,,,,,
INE951D01010,ATULAUTO,,,,,,,,,,,,
INE345B01019,CEREBRAINT,,,,,,,,,,,,
INE442H01029,ASHOKA,,,,,,,,,,,,
INE220J01025,FCONSUMER,,,,,,,,,,,,
INE508A01022,DUNCANSLTD,,,,,,,,,,,,
INE517H01028,ADVANTA,,,,,,,,,,,,
INE876N01018,ORIENTCEM,,,,,,,,,,,,
INE647O01011,ABFRL,,,,,,,,,,,,
INE148I01020,IBULHSGFIN,,,,,,,,,,,,
INE021A01026,ASIANPAINT,,,,,,,,,,,,
INE116A01024,APCOTEXIND,,,,,,,,,,,,
INE421D01022,CCL,,,,,,,,,,,,
INE418N01027,INTEGRA,,,,,,,,,,,,
INF109KA1962,ICICINF100,,,,,,,,,,,,
INE006I01038,ASTRAL,,,,,,,,,,,,
INE333I01036,NTL,,,,,,,,,,,,
INE040D01038,MAYURUNIQ,,,,,,,,,,,,
INE452O01016,FLFL,,,,,,,,,,,,
INE600A01027,PILITA,,,,,,,,,,,,
INE171A01029,FEDERALBNK,,,,,,,,,,,,
INE935O01010,SFCL,,,,,,,,,,,,
INE365D01021,ASHIANA,,,,,,,,,,,,
INE142K01011,LYPSAGEMS,,,,,,,,,,,,
INE231G01010,ORBTEXP,,,,,,,,,,,,
INE147P01019,JPOLYINVST,,,,,,,,,,,,
INE970N01019,NGCT,,,,,,,,,,,,
INE484J01027,GODREJPROP,,,,,,,,,,,,
INE131B01039,RELAXO,,,,,,,,,,,,
INF204KA1EU6,RELNIFTY,,,,,,,,,,,,
INE099F01013,SREEL,,,,,,,,,,,,
INE043K01029,BSLIMITED,,,,,,,,,,,,
INE449G01018,AGRITECH,,,,,,,,,,,,
INE455I01029,KSCL,,,,,,,,,,,,
INE448G01010,NATHBIOGEN,,,,,,,,,,,,
INE650K01013,8KMILES,,,,,,,,,,,,
INE672K01025,CNOVAPETRO,,,,,,,,,,,,
INE665A01038,SWANENERGY,,,,,,,,,,,,
INE028B01029,SHARONBIO,,,,,,,,,,,,
INE411H01032,RSYSTEMS,,,,,,,,,,,,
INE172A01027,CASTROLIND,,,,,,,,,,,,
INE200D01020,MMWL,,,,,,,,,,,,
INE952H01027,RAJTV,,,,,,,,,,,,
INE806A01020,VIKASECO,,,,,,,,,,,,
INE480C01012,SDBL,,,,,,,,,,,,
INF457M01133,CPSEETF,,,,,,,,,,,,
INE574I01027,ARCOTECH,,,,,,,,,,,,
INF204KA1LD7,CONSUMBEES,,,,,,,,,,,,
INE295F01017,BUTTERFLY,,,,,,,,,,,,
INE066O01014,WONDERLA,,,,,,,,,,,,
INF204KA1MS3,DIVOPPBEES,,,,,,,,,,,,
INE204E01012,AGARIND,,,,,,,,,,,,
INE473B01035,HATSUN,,,,,,,,,,,,
INE475E01018,CAPLIPOINT,,,,,,,,,,,,
INE288B01029,DEEPAKNTR,,,,,,,,,,,,
INE077F01035,GOCLCORP,,,,,,,,,,,,
INE432P01015,MAKE,,,,,,,,,,,,
INE072P01019,WELENTRP,,,,,,,,,,,,
INE238A01034,AXISBANK,,,,,,,,,,,,
INF346A01034,ICICISENSX,,,,,,,,,,,,
INE635Q01029,GULFOILLUB,,,,,,,,,,,,
INE176B01034,HAVELLS,,,,,,,,,,,,
INE949H01023,MANINFRA,,,,,,,,,,,,
INE168A01041,J&KBANK,,,,,,,,,,,,
INE150B01021,ALKYLAMINE,,,,,,,,,,,,
INE734N01019,SNOWMAN,,,,,,,,,,,,
INE951D01028,ATULAUTO,,,,,,,,,,,,
INE305C01029,PANAMAPET,,,,,,,,,,,,
INE221J01015,SHARDACROP,,,,,,,,,,,,
INE943B01029,SOUISPAT,,,,,,,,,,,,
INE059D01020,LAOPALA,,,,,,,,,,,,
INE006I01046,ASTRAL,,,,,,,,,,,,
INE712B01010,SUPERHOUSE,,,,,,,,,,,,
INE363M01019,SHEMAROO,,,,,,,,,,,,
INE659A01023,SUDARSCHEM,,,,,,,,,,,,
INE927D01028,JBMA,,,,,,,,,,,,
INE675C01017,CIGNITITEC,,,,,,,,,,,,
INF247L01536,MOM50,,,,,,,,,,,,
INE111Q01013,PDSL,,,,,,,,,,,,
INE637H01024,SHIVAMAUTO,,,,,,,,,,,,
INE062A01020,SBIN,,,,,,,,,,,,
INE272L01022,SURANASOL,,,,,,,,,,,,
INE130B01031,SURANAT&P,,,,,,,,,,,,
INE260B01028,GODFRYPHLP,,,,,,,,,,,,
INE090A01021,ICICIBANK,,,,,,,,,,,,
INF174K01F59,KOTAKBKETF,,,,,,,,,,,,
INE306R01017,INTELLECT,,,,,,,,,,,,
INE573A01042,JKTYRE,,,,,,,,,,,,
INE950M01013,MONTECARLO,,,,,,,,,,,,
INE160A01022,PNB,,,,,,,,,,,,
INE804D01029,INFODRIVE,,,,,,,,,,,,
INF767K01MV5,LICNETFGSC,,,,,,,,,,,,
INE842C01021,MINDACORP,,,,,,,,,,,,
INE982F01036,HATHWAY,,,,,,,,,,,,
INE127I01024,GOODLUCK,,,,,,,,,,,,
INE463A01038,BERGEPAINT,,,,,,,,,,,,
INE045J01018,FCL,,,,,,,,,,,,
INE052I01032,CAMLINFINE,,,,,,,,,,,,
INE341R01014,DTIL,,,,,,,,,,,,
INE165B01029,RSSOFTWARE,,,,,,,,,,,,
INE028A01039,BANKBARODA,,,,,,,,,,,,
INE112A01023,CORPBANK,,,,,,,,,,,,
INE493A01027,TATACOFFEE,,,,,,,,,,,,
INE255D01016,GULPOLY,,,,,,,,,,,,
INE652F01027,CCHHL,,,,,,,,,,,,
INE205C01021,POLYMED,,,,,,,,,,,,
INE112F01014,LAMBODHARA,,,,,,,,,,,,
INE137I01015,GRPLTD,,,,,,,,,,,,
INE451F01016,APOLSINHOT,,,,,,,,,,,,
INE949P01018,GENUSPAPER,,,,,,,,,,,,
INE893J01011,MOLDTKPAC,,,,,,,,,,,,
INE544R01013,GREENLAM,,,,,,,,,,,,
INE475B01022,HIKAL,,,,,,,,,,,,
INE270I01014,VISHNU,,,,,,,,,,,,
INE845D01014,GANECOS,,,,,,,,,,,,
INE802B01019,LINC,,,,,,,,,,,,
INE071D01025,MENONBE,,,,,,,,,,,,
INE782E01017,HESTERBIO,,,,,,,,,,,,
INE412C01015,JMA,,,,,,,,,,,,
INE849L01019,ORTEL,,,,,,,,,,,,
INE669C01036,TECHM,,,,,,,,,,,,
INE031B01049,AJANTPHARM,,,,,,,,,,,,
INE101D01020,GRANULES,,,,,,,,,,,,
INF200KA1580,SETFNIFBK,,,,,,,,,,,,
INE531A01024,KANSAINER,,,,,,,,,,,,
INF200KA1598,SETFNN50,,,,,,,,,,,,
INE859Q01017,MANAKALUCO,,,,,,,,,,,,
INE830Q01018,MANAKCOAT,,,,,,,,,,,,
INE831Q01016,BKMINDST,,,,,,,,,,,,
INE824Q01011,MANAKSTEEL,,,,,,,,,,,,
INE251B01027,ZENTEC,,,,,,,,,,,,
INE216D01026,KSERASERA,,,,,,,,,,,,
INE172N01012,IMAGICAA,,,,,,,,,,,,
INE066P01011,INOXWIND,,,,,,,,,,,,
INE071D01033,MENONBE,,,,,,,,,,,,
INF373I01049,KOTAKGOLD,,,,,,,,,,,,
INE450D01021,PITTIENG,,,,,,,,,,,,
INE113O01014,BLUEBLENDS,,,,,,,,,,,,
INE615H01020,TWL,,,,,,,,,,,,
INE918N01018,VETO,,,,,,,,,,,,
INE366I01010,VRLLOG,,,,,,,,,,,,
INE776I01010,MEP,,,,,,,,,,,,
INE959A01019,PRIVISCL,,,,,,,,,,,,
INE425B01027,BCG,,,,,,,,,,,,
INF754K01EK3,NIFTYEES,,,,,,,,,,,,
INE527H01019,UFO,,,,,,,,,,,,
INE413G01014,TPLPLASTEH,,,,,,,,,,,,
INE570D01018,ARROWGREEN,,,,,,,,,,,,
INE937C01029,NILAINFRA,,,,,,,,,,,,
INE195J01011,PNCINFRA,,,,,,,,,,,,
INE439E01022,SKIPPER,,,,,,,,,,,,
INE045J01026,FCL,,,,,,,,,,,,
INF204KA17D8,NETFNV20,,,,,,,,,,,,
INE988E01028,JMTAUTOLTD,,,,,,,,,,,,
INE914E01024,ALANKIT,,,,,,,,,,,,
INE122R01018,MANPASAND,,,,,,,,,,,,
INE730A01022,ORICONENT,,,,,,,,,,,,
INF200KA1FS1,SETFNIF50,,,,,,,,,,,,
INE875R01011,BALKRISHNA,,,,,,,,,,,,
INE979R01011,SHYAMCENT,,,,,,,,,,,,
INE931S01010,ADANITRANS,,,,,,,,,,,,
INE398R01022,SYNGENE,,,,,,,,,,,,
INE587G01015,KAYA,,,,,,,,,,,,
INE193B01039,AYMSYNTEX,,,,,,,,,,,,
INE898S01029,AURUM,,,,,,,,,,,,
INE529F01027,SIGNET,,,,,,,,,,,,
INE749B01012,ORTINLABSS,,,,,,,,,,,,
INE686A01026,ITDCEM,,,,,,,,,,,,
INE296G01013,MUTHOOTCAP,,,,,,,,,,,,
INE230R01019,RAMASTEEL,,,,,,,,,,,,
INE034S01021,ARVSMART,,,,,,,,,,,,
INE211R01019,POWERMECH,,,,,,,,,,,,
INE836B01017,SATIN,,,,,,,,,,,,
INE597I01010,SHARDAMOTR,,,,,,,,,,,,
INF789FB1X41,UTINIFTETF,,,,,,,,,,,,
INF789FB1X58,UTISENSETF,,,,,,,,,,,,
INE278M01019,NAVKARCORP,,,,,,,,,,,,
INE455O01019,PENPEBS,,,,,,,,,,,,
INE712K01011,SHREEPUSHK,,,,,,,,,,,,
INE844O01022,GUJGASLTD,,,,,,,,,,,,
INE764L01010,SADBHIN,,,,,,,,,,,,
INE208C01025,AEGISCHEM,,,,,,,,,,,,
INE096T01010,PNEUMATIC,,,,,,,,,,,,
INE302M01033,PRABHAT,,,,,,,,,,,,
INE914E01032,ALANKIT,,,,,,,,,,,,
INE010B01027,ZYDUSLIFE,,,,,,,,,,,,
INE218G01025,PALREDTECH,,,,,,,,,,,,
INE176A01028,BATAINDIA,,,,,,,,,,,,
INE737B01033,ADROITINFO,,,,,,,,,,,,
INE112F01022,LAMBODHARA,,,,,,,,,,,,
INE453D01025,SARLAPOLY,,,,,,,,,,,,
INE335K01011,COFFEEDAY,,,,,,,,,,,,
INE092T01019,IDFCFIRSTB,,,,,,,,,,,,
INE790G01031,SHILPAMED,,,,,,,,,,,,
INE646L01027,INDIGO,,,,,,,,,,,,
INE500L01026,SHK,,,,,,,,,,,,
INE871C01020,AVANTIFEED,,,,,,,,,,,,
INE987B01026,NATCOPHARM,,,,,,,,,,,,
INE618N01014,BALAXI,,,,,,,,,,,,
INE150G01012,LUXIND,,,,,,,,,,,,
INE428O01016,AIFL,,,,,,,,,,,,
INE457F01013,SALZERELEC,,,,,,,,,,,,
INE864B01027,UMANGDAIRY,,,,,,,,,,,,
INE039C01024,JAMNAAUTO,,,,,,,,,,,,
INF767K01OS7,LICNETFN50,,,,,,,,,,,,
INF174K01Z71,KOTAKNV20,,,,,,,,,,,,
INE576I01022,JKIL,,,,,,,,,,,,
INE524L01026,KRIDHANINF,,,,,,,,,,,,
INF179KB1KP3,HDFCNIFETF,,,,,,,,,,,,
INF179KB1KQ1,HDFCSENETF,,,,,,,,,,,,
INE405C01035,LINCOLN,,,,,,,,,,,,
INE812G01025,SMSPHARMA,,,,,,,,,,,,
INF754K01EL1,EBANK,,,,,,,,,,,,
INE611L01021,INDTERRAIN,,,,,,,,,,,,
INE540L01014,ALKEM,,,,,,,,,,,,
INE600L01024,LALPATHLAB,,,,,,,,,,,,
INE410P01011,NH,,,,,,,,,,,,
INE461C01038,GREENPLY,,,,,,,,,,,,
INE321D01016,OCCL,,,,,,,,,,,,
INE455T01018,JSLHISAR,,,,,,,,,,,,
INE484I01029,PRECAM,,,,,,,,,,,,
INE985S01024,TEAMLEASE,,,,,,,,,,,,
INE893J01029,MOLDTKPAC,,,,,,,,,,,,
INE306L01010,QUICKHEAL,,,,,,,,,,,,
INE354C01019,BHAGERIA,,,,,,,,,,,,
INE164B01022,KELLTONTEC,,,,,,,,,,,,
INE553C01016,NECCLTD,,,,,,,,,,,,
INE632C01026,VIDHIING,,,,,,,,,,,,
INE696K01024,PRAKASHSTL,,,,,,,,,,,,
INE807F01027,SEQUENT,,,,,,,,,,,,
INE314T01025,GOKULAGRO,,,,,,,,,,,,
INE748T01016,SIMBHALS,,,,,,,,,,,,
INE230R01027,RAMASTEEL,,,,,,,,,,,,
INE484C01022,TIDEWATER,,,,,,,,,,,,
INE372C01029,PRECWIRE,,,,,,,,,,,,
INE192B01031,WELSPUNIND,,,,,,,,,,,,
INE291D01011,KDDL,,,,,,,,,,,,
INE075I01017,HCG,,,,,,,,,,,,
INE865T01018,PDMJEPAPER,,,,,,,,,,,,
INE542C01019,NKIND,,,,,,,,,,,,
INE316L01019,BHARATWIRE,,,,,,,,,,,,
INE483S01012,INFIBEAM,,,,,,,,,,,,
INE526G01021,VIVIMEDLAB,,,,,,,,,,,,
INE988K01017,EQUITAS,,,,,,,,,,,,
INE218G01033,PALREDTEC,,,,,,,,,,,,
INE594H01019,THYROCARE,,,,,,,,,,,,
INE334L01012,UJJIVAN,,,,,,,,,,,,
INE299U01018,CROMPTON,,,,,,,,,,,,
INE883N01014,PARAGMILK,,,,,,,,,,,,
INF767K01PC8,LICNFNHGP,,,,,,,,,,,,
INF754K01EM9,EQ30,,,,,,,,,,,,
INE095N01023,NBCC,,,,,,,,,,,,
INE150G01020,LUXIND,,,,,,,,,,,,
INE526E01018,SHRIPISTON,,,,,,,,,,,,
INF109KB1WF4,ICICIGOLD,,,,,,,,,,,,
INE155C01010,ALBERTDAVD,,,,,,,,,,,,
INE109C01017,ARMANFIN,,,,,,,,,,,,
INE991I01015,ASPINWALL,,,,,,,,,,,,
INE153T01019,BLS,,,,,,,,,,,,
INE454M01024,NAGAFERT,,,,,,,,,,,,
INE675G01018,PINCON,,,,,,,,,,,,
INE863B01011,PREMEXPLN,,,,,,,,,,,,
INE154U01015,MAXVIL,,,,,,,,,,,,
INF200KA1JT1,SETF10GILT,,,,,,,,,,,,
INE663B01015,CONTROLPR,,,,,,,,,,,,
INE292A01023,UVSL,,,,,,,,,,,,
INF109KB1WY5,ICICINV20,,,,,,,,,,,,
INE251C01017,ABMINTLTD,,,,,,,,,,,,
INE452L01012,INCREDIBLE,,,,,,,,,,,,
INE451L01014,MAHASTEEL,,,,,,,,,,,,
INE002S01010,MGL,,,,,,,,,,,,
INE878E01021,SETCO,,,,,,,,,,,,
INE497D01014,DAMODARIND,,,,,,,,,,,,
INE835B01035,MOLDTECH,,,,,,,,,,,,
INE637C01017,POKARNA,,,,,,,,,,,,
INE390G01014,GPTINFRA,,,,,,,,,,,,
INF109KB1XT3,ICICIMCAP,,,,,,,,,,,,
INE159N01019,VIJIFIN,,,,,,,,,,,,
INE615P01015,QUESS,,,,,,,,,,,,
INE731U01010,DIGJAMLTD,,,,,,,,,,,,
INE646C01018,GROBTEA,,,,,,,,,,,,
INE153U01017,MAXINDIA,,,,,,,,,,,,
INF204KB1882,LTGILTBEES,,,,,,,,,,,,
INE343H01029,SOLARINDS,,,,,,,,,,,,
INE093R01011,LSIL,,,,,,,,,,,,
INE323J01019,SOMICONVEY,,,,,,,,,,,,
INE214T01019,LTIM,,,,,,,,,,,,
INE224E01028,STAMPEDE,,,,,,,,,,,,
INE837H01012,ADVENZYMES,,,,,,,,,,,,
INE110B01017,MINDTECK,,,,,,,,,,,,
INF767K01OT5,LICNETFSEN,,,,,,,,,,,,
INE917M01012,DBL,,,,,,,,,,,,
INE096L01025,KTIL,,,,,,,,,,,,
INE212I01016,SPAL,,,,,,,,,,,,
INE195J01029,PNCINFRA,,,,,,,,,,,,
INE600A01035,PILITA,,,,,,,,,,,,
INE752P01024,FRETAIL,,,,,,,,,,,,
INE756C01015,NDGL,,,,,,,,,,,,
INE976G01028,RBLBANK,,,,,,,,,,,,
INE951I01027,VGUARD,,,,,,,,,,,,
INE412U01017,BIGBLOC,,,,,,,,,,,,
INE296A01024,BAJFINANCE,,,,,,,,,,,,
INE405E01023,UNOMINDA,,,,,,,,,,,,
INE849A01020,TRENT,,,,,,,,,,,,
INE860T01019,SABEVENTS,,,,,,,,,,,,
INE871L01013,TVVISION,,,,,,,,,,,,
INE509F01011,CUPID,,,,,,,,,,,,
INE988E01036,JMTAUTOLTD,,,,,,,,,,,,
INE010V01017,LTTS,,,,,,,,,,,,
INE934S01014,GNA,,,,,,,,,,,,
INE726G01019,ICICIPRULI,,,,,,,,,,,,
INE182D01012,MARATHON,,,,,,,,,,,,
INE495S01016,HPL,,,,,,,,,,,,
INE217B01036,KAJARIACER,,,,,,,,,,,,
INE047A01021,GRASIM,,,,,,,,,,,,
INE650K01021,SECURKLOUD,,,,,,,,,,,,
INE482J01021,GAL,,,,,,,,,,,,
INE885F01015,MASKINVEST,,,,,,,,,,,,
INF194KA1U07,IDFNIFTYET,,,,,,,,,,,,
INE913H01037,ENDURANCE,,,,,,,,,,,,
INE475E01026,CAPLIPOINT,,,,,,,,,,,,
INE159N01027,VIJIFIN,,,,,,,,,,,,
INE354C01027,BHAGERIA,,,,,,,,,,,,
INE268B01013,KREBSBIO,,,,,,,,,,,,
INE885E01034,MAZDA,,,,,,,,,,,,
INE572E01012,PNBHOUSING,,,,,,,,,,,,
INE200M01013,VBL,,,,,,,,,,,,
INE483B01026,ICIL,,,,,,,,,,,,
INE036D01028,KARURVYSYA,,,,,,,,,,,,
INE371C01013,PODDARMENT,,,,,,,,,,,,
INE927A01040,ROLLT,,,,,,,,,,,,
INE782L01012,SANCO,,,,,,,,,,,,
INE180C01026,CGCL,,,,,,,,,,,,
INE361M01021,HIGHGROUND,,,,,,,,,,,,
INE981B01011,CMICABLES,,,,,,,,,,,,
INE880L01014,KIOCL,,,,,,,,,,,,
INE930H01023,KPRMILL,,,,,,,,,,,,
INE305H01028,SUNILHITEC,,,,,,,,,,,,
INE365I01012,NBIFIN,,,,,,,,,,,,
INE916U01025,SFL,,,,,,,,,,,,
INE634I01029,KNRCON,,,,,,,,,,,,
INE759V01019,HEADSUP,,,,,,,,,,,,
INE586V01016,TCIEXP,,,,,,,,,,,,
INE914E01040,ALANKIT,,,,,,,,,,,,
INE947Q01010,LAURUSLABS,,,,,,,,,,,,
INE255D01024,GULPOLY,,,,,,,,,,,,
INE456C01012,DFMFOODS,,,,,,,,,,,,
INE482B01010,TERASOFT,,,,,,,,,,,,
INE353K01014,ITDC,,,,,,,,,,,,
INE598C01011,HISARMETAL,,,,,,,,,,,,
INE019A01038,JSWSTEEL,,,,,,,,,,,,
INE970N01027,SPCENET,,,,,,,,,,,,
INE334A01023,STERTOOLS,,,,,,,,,,,,
INE707C01018,CAPTRUST,,,,,,,,,,,,
INE474E01029,BHANDARI,,,,,,,,,,,,
INE118H01025,BSE,,,,,,,,,,,,
INE818H01020,DAAWAT,,,,,,,,,,,,
INE726V01018,PRICOLLTD,,,,,,,,,,,,
INE336H01023,GAYAPROJ,,,,,,,,,,,,
INE070C01037,COMPINFO,,,,,,,,,,,,
INE863T01013,JITFINFRA,,,,,,,,,,,,
INE263A01024,BEL,,,,,,,,,,,,
INE919I01016,RADIOCITY,,,,,,,,,,,,
INE192R01011,DMART,,,,,,,,,,,,
INE781A01025,INTENTECH,,,,,,,,,,,,
INE488B01017,TASTYBITE,,,,,,,,,,,,
INE542B01011,AKSHARCHEM,,,,,,,,,,,,
INE643K01018,ARIHANTSUP,,,,,,,,,,,,
INE550C01020,URJA,,,,,,,,,,,,
